branch	address	city	zip code	ytd	year	month	circulation	date
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	2857	2022	july	320	2022-07-01
Altgeld	955 E. 131st St.	Chicago	60827.0	2641	2022	july	257	2022-07-01
North Austin	5724 W. North Ave.	Chicago	60639.0	6732	2022	july	855	2022-07-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	17465	2022	july	1706	2022-07-01
Near North	310 W. Division St.	Chicago	60610.0	46760	2022	july	295	2022-07-01
Water Works	163 E. Pearson St.	Chicago	60611.0	38310	2022	july	4136	2022-07-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	54707	2022	july	5432	2022-07-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	98867	2022	july	8496	2022-07-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	5335	2022	july	634	2022-07-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	64486	2022	july	5985	2022-07-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	4576	2022	july	513	2022-07-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	101188	2022	july	9487	2022-07-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	20225	2022	july	2063	2022-07-01
King	3436 S. King Dr.	Chicago	60616.0	11940	2022	july	1157	2022-07-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	14820	2022	july	1245	2022-07-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	25002	2022	july	2223	2022-07-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	106736	2022	july	9563	2022-07-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	45000	2022	july	4057	2022-07-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	8998	2022	july	399	2022-07-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	73846	2022	july	6646	2022-07-01
Austin	5615 W. Race Ave.	Chicago	60644.0	7589	2022	july	592	2022-07-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	15151	2022	july	1476	2022-07-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	104173	2022	july	10886	2022-07-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	16002	2022	july	1366	2022-07-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	12675	2022	july	950	2022-07-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	116319	2022	july	10610	2022-07-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	63482	2022	july	6068	2022-07-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	4118	2022	july	457	2022-07-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	8850	2022	july	482	2022-07-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	72049	2022	july	6747	2022-07-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	16433	2022	july	1600	2022-07-01
Coleman	731 E. 63rd St.	Chicago	60637.0	11059	2022	july	1058	2022-07-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	41675	2022	july	3777	2022-07-01
Douglass	3353 W. 13th St.	Chicago	60623.0	4250	2022	july	224	2022-07-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	21980	2022	july	1914	2022-07-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	79259	2022	july	7621	2022-07-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	55614	2022	july	5395	2022-07-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	273406	2022	july	23715	2022-07-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	60991	2022	july	5958	2022-07-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	36368	2022	july	3770	2022-07-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	7493	2022	july	967	2022-07-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	9734	2022	july	1108	2022-07-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	142413	2022	july	13666	2022-07-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	6186	2022	july	519	2022-07-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	37881	2022	july	3157	2022-07-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	25307	2022	july	3979	2022-07-01
West Loop	122 N. Aberdeen St.	Chicago	60607.0	52688	2022	july	4560	2022-07-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	76814	2022	july	6891	2022-07-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	23735	2022	july	1789	2022-07-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	8920	2022	july	893	2022-07-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	301340	2022	july	26692	2022-07-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	77588	2022	july	6950	2022-07-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	0	2022	july	0	2022-07-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	5141	2022	july	450	2022-07-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	53459	2022	july	4901	2022-07-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	46056	2022	july	4597	2022-07-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	58539	2022	july	5477	2022-07-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	3899	2022	july	337	2022-07-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	17940	2022	july	1609	2022-07-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	8324	2022	july	720	2022-07-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	9095	2022	july	778	2022-07-01
Albany Park				111168	2018	july	10766	2018-07-01
Altgeld				4469	2018	july	320	2018-07-01
Archer Heights				62312	2018	july	5555	2018-07-01
Austin				11569	2018	july	1310	2018-07-01
Austin-Irving				108252	2018	july	9891	2018-07-01
Avalon				39384	2018	july	3556	2018-07-01
Back of the Yards				26707	2018	july	2437	2018-07-01
Beverly				54985	2018	july	5178	2018-07-01
Bezazian				99716	2018	july	8882	2018-07-01
Blackstone				98515	2018	july	9044	2018-07-01
Brainerd				9849	2018	july	689	2018-07-01
Brighton Park				55383	2018	july	5222	2018-07-01
Bucktown-Wicker Park				110244	2018	july	9832	2018-07-01
Budlong Woods				97197	2018	july	8824	2018-07-01
Canaryville				23079	2018	july	1984	2018-07-01
Chicago Bee				1190	2018	july	0	2018-07-01
Chicago Lawn				36537	2018	july	3181	2018-07-01
Chinatown				114777	2018	july	9932	2018-07-01
Clearing				33426	2018	july	3186	2018-07-01
Coleman				29584	2018	july	2403	2018-07-01
Daley, Richard J. - Bridgeport				59826	2018	july	6278	2018-07-01
Daley, Richard M. - W Humboldt				34098	2018	july	2903	2018-07-01
Douglass				10456	2018	july	1395	2018-07-01
Dunning				53934	2018	july	4548	2018-07-01
Edgebrook				99023	2018	july	9752	2018-07-01
Edgewater				175094	2018	july	15342	2018-07-01
Gage Park				15670	2018	july	1391	2018-07-01
Galewood-Mont Clare				11112	2018	july	1226	2018-07-01
Garfield Ridge				61290	2018	july	5933	2018-07-01
Greater Grand Crossing				20689	2018	july	1929	2018-07-01
Hall				17906	2018	july	1687	2018-07-01
Harold Washington Library Center				614313	2018	july	55231	2018-07-01
Hegewisch				20847	2018	july	1860	2018-07-01
Humboldt Park				59289	2018	july	5306	2018-07-01
Independence				4	2018	july	0	2018-07-01
Jefferson Park				85709	2018	july	7760	2018-07-01
Jeffery Manor				8857	2018	july	762	2018-07-01
Kelly				6489	2018	july	715	2018-07-01
King				27549	2018	july	2197	2018-07-01
Legler Regional				12228	2018	july	899	2018-07-01
Lincoln Belmont				152272	2018	july	13236	2018-07-01
Lincoln Park				117208	2018	july	11058	2018-07-01
Little Village				49496	2018	july	3997	2018-07-01
Logan Square				133666	2018	july	12240	2018-07-01
Lozano				44697	2018	july	3553	2018-07-01
Manning				22749	2018	july	2163	2018-07-01
Mayfair				53062	2018	july	5122	2018-07-01
McKinley Park				67682	2018	july	6265	2018-07-01
Merlo				95983	2018	july	8697	2018-07-01
Mount Greenwood				63331	2018	july	6064	2018-07-01
Near North				106549	2018	july	9651	2018-07-01
North Austin				6518	2018	july	977	2018-07-01
North Pulaski				32944	2018	july	3161	2018-07-01
Northtown				84462	2018	july	8649	2018-07-01
Oriole Park				69652	2018	july	6519	2018-07-01
Portage-Cragin				80258	2018	july	7259	2018-07-01
Pullman				12608	2018	july	1114	2018-07-01
Roden				69745	2018	july	6873	2018-07-01
Rogers Park				123757	2018	july	11538	2018-07-01
Roosevelt				53367	2018	july	5502	2018-07-01
Scottsdale				26203	2018	july	2378	2018-07-01
Sherman Park				8491	2018	july	780	2018-07-01
South Chicago				21306	2018	july	2156	2018-07-01
South Shore				32724	2018	july	3120	2018-07-01
Sulzer Regional				379533	2018	july	33967	2018-07-01
Thurgood Marshall				20328	2018	july	2072	2018-07-01
Toman				59450	2018	july	5062	2018-07-01
Uptown				79570	2018	july	6649	2018-07-01
Vodak-East Side				35364	2018	july	3287	2018-07-01
Walker				19737	2018	july	1700	2018-07-01
Water Works				50245	2018	july	4272	2018-07-01
West Belmont				64530	2018	july	6695	2018-07-01
West Chicago Avenue				11928	2018	july	1211	2018-07-01
West Englewood				15715	2018	july	1355	2018-07-01
West Lawn				40031	2018	july	3712	2018-07-01
West Pullman				20801	2018	july	1775	2018-07-01
West Town				61054	2018	july	5598	2018-07-01
Whitney M. Young, Jr.				4	2018	july	0	2018-07-01
Woodson Regional				58920	2018	july	5609	2018-07-01
Wrightwood-Ashburn				20573	2018	july	2192	2018-07-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	93009	2019	july	9664	2019-07-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	4014	2019	july	354	2019-07-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	58025	2019	july	5356	2019-07-01
Austin	5615 W. Race Ave.	Chicago	60644.0	11328	2019	july	1134	2019-07-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	119100	2019	july	11634	2019-07-01
Avalon	8148 S. Stony Island Ave.	Chicago	60617.0	36480	2019	july	3460	2019-07-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	24465	2019	july	2412	2019-07-01
Beverly	1962 W. 95th St.	Chicago	60643.0	49151	2019	july	4425	2019-07-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	98356	2019	july	8873	2019-07-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	99833	2019	july	9804	2019-07-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	9204	2019	july	720	2019-07-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	45008	2019	july	3759	2019-07-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	109420	2019	july	10344	2019-07-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	95599	2019	july	8624	2019-07-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	20111	2019	july	1793	2019-07-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	10925	2019	july	1076	2019-07-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	28646	2019	july	3362	2019-07-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	97309	2019	july	8711	2019-07-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	27959	2019	july	3158	2019-07-01
Coleman	731 E. 63rd St.	Chicago	60637.0	23206	2019	july	2374	2019-07-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	61689	2019	july	5897	2019-07-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	31014	2019	july	2453	2019-07-01
Douglass	3353 W. 13th St.	Chicago	60623.0	1250	2019	july	0	2019-07-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	48246	2019	july	4769	2019-07-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	104803	2019	july	10893	2019-07-01
Edgewater	6000 N. Broadway St.	Chicago	60660.0	171399	2019	july	16253	2019-07-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	14102	2019	july	1513	2019-07-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	9156	2019	july	856	2019-07-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	53187	2019	july	5448	2019-07-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	17264	2019	july	2066	2019-07-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	16185	2019	july	1690	2019-07-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	581151	2019	july	51624	2019-07-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	19052	2019	july	1805	2019-07-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	56569	2019	july	5304	2019-07-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	88455	2019	july	9449	2019-07-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	11806	2019	july	0	2019-07-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	8774	2019	july	791	2019-07-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	11116	2019	july	1235	2019-07-01
King	3436 S. King Dr.	Chicago	60616.0	21311	2019	july	1804	2019-07-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	8572	2019	july	1240	2019-07-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	168646	2019	july	16318	2019-07-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	133337	2019	july	12704	2019-07-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	62281	2019	july	6750	2019-07-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	39280	2019	july	3633	2019-07-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	131945	2019	july	12661	2019-07-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	42111	2019	july	3781	2019-07-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	22218	2019	july	2130	2019-07-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	46902	2019	july	4444	2019-07-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	57882	2019	july	5079	2019-07-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	14637	2019	july	0	2019-07-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	57050	2019	july	6275	2019-07-01
Near North	310 W. Division St.	Chicago	60610.0	102226	2019	july	9921	2019-07-01
North Austin	5724 W. North Ave.	Chicago	60639.0	12466	2019	july	1308	2019-07-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	27230	2019	july	2514	2019-07-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	106944	2019	july	13998	2019-07-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	65208	2019	july	6505	2019-07-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	52633	2019	july	6023	2019-07-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	12506	2019	july	976	2019-07-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	72925	2019	july	7785	2019-07-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	112965	2019	july	10283	2019-07-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	21923	2019	july	2038	2019-07-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	7004	2019	july	743	2019-07-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	18699	2019	july	1612	2019-07-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	2571	2019	july	0	2019-07-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	369530	2019	july	33964	2019-07-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	21139	2019	july	2108	2019-07-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	50027	2019	july	4700	2019-07-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	90869	2019	july	9561	2019-07-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	30031	2019	july	2907	2019-07-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	16505	2019	july	2011	2019-07-01
Water Works	163 E. Pearson St.	Chicago	60611.0	57958	2019	july	5788	2019-07-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60611.0	65853	2019	july	6601	2019-07-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60634.0	8812	2019	july	845	2019-07-01
West Englewood	1745 W. 63rd St.	Chicago	60651.0	13534	2019	july	1249	2019-07-01
West Lawn	4020 W. 63rd St.	Chicago	60636.0	36382	2019	july	3470	2019-07-01
West Loop	122 N. Aberdeen St.	Chicago	60607.0	59405	2019	july	5720	2019-07-01
West Pullman	830 W. 119th St.	Chicago	60643.0	17823	2019	july	1663	2019-07-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	59889	2019	july	5756	2019-07-01
Whitney M. Young, Jr.	415 E. 79th St.	Chicago	60619.0	21973	2019	july	2126	2019-07-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	59933	2019	july	5103	2019-07-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	17607	2019	july	1812	2019-07-01
Albany Park	5150 N. Kimball Ave.	Chicago	60625.0	83297	2012	july	11196	2012-07-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	10010	2012	july	809	2012-07-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	97256	2012	july	7735	2012-07-01
Austin	5615 W. Race Ave.	Chicago	60644.0	26524	2012	july	2329	2012-07-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	157405	2012	july	13630	2012-07-01
Avalon	8148 S. Stony Island Ave. 	Chicago	60617.0	66885	2012	july	5543	2012-07-01
Beverly	1962 W. 95th St.	Chicago	60643.0	90701	2012	july	8791	2012-07-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	177856	2012	july	15999	2012-07-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	138346	2012	july	12979	2012-07-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	14813	2012	july	1296	2012-07-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	82400	2012	july	5883	2012-07-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	165941	2012	july	14667	2012-07-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	162754	2012	july	14047	2012-07-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	38771	2012	july	3208	2012-07-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	17665	2012	july	1461	2012-07-01
Chicago Lawn	6120 S. Kedzie Ave. 	Chicago	60629.0	65200	2012	july	5811	2012-07-01
Chinatown	2353 S. Wentworth Ave.	Chicago	60616.0	142558	2012	july	11861	2012-07-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	69717	2012	july	6164	2012-07-01
Coleman	731 E. 63rd St.	Chicago	60637.0	37885	2012	july	2623	2012-07-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	97490	2012	july	8610	2012-07-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	72620	2012	july	6180	2012-07-01
Douglass	3353 W. 13th St.	Chicago	60623.0	26382	2012	july	2252	2012-07-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	91703	2012	july	9309	2012-07-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	118511	2012	july	11022	2012-07-01
Edgewater	1210 W. Elmdale Ave.	Chicago	60660.0	15798	2012	july	1112	2012-07-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	35028	2012	july	2347	2012-07-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	10319	2012	july	1061	2012-07-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	81344	2012	july	7802	2012-07-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	40445	2012	july	3394	2012-07-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	30459	2012	july	2719	2012-07-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	937649	2012	july	78280	2012-07-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	38680	2012	july	3151	2012-07-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	15947	2012	july	0	2012-07-01
Independence	3548 W. Irving Park Rd.	Chicago	60618.0	121415	2012	july	10816	2012-07-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	115937	2012	july	10742	2012-07-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	17437	2012	july	1513	2012-07-01
Kelly	6151 S. Normal Boulevard	Chicago	60621.0	18651	2012	july	1424	2012-07-01
King	3436 S. King Dr.	Chicago	60616.0	40645	2012	july	3400	2012-07-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	21379	2012	july	1958	2012-07-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	194225	2012	july	17264	2012-07-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	131883	2012	july	12169	2012-07-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	137397	2012	july	11215	2012-07-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	166815	2012	july	14696	2012-07-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	79020	2012	july	7455	2012-07-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	39005	2012	july	2998	2012-07-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	72003	2012	july	6247	2012-07-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	103679	2012	july	8338	2012-07-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	122224	2012	july	9944	2012-07-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	83835	2012	july	8317	2012-07-01
Near North	310 W. Division St.	Chicago	60610.0	152210	2012	july	12667	2012-07-01
North Austin	5724 W. North Ave.	Chicago	60639.0	30266	2012	july	2625	2012-07-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	69427	2012	july	6409	2012-07-01
Northtown	6435 N. California Ave.	Chicago	60645.0	145148	2012	july	13931	2012-07-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	119814	2012	july	11012	2012-07-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	114825	2012	july	10424	2012-07-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	25883	2012	july	2211	2012-07-01
Roden	6083 N. Northwest Highway	Chicago	60631.0	83108	2012	july	8515	2012-07-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	196863	2012	july	17720	2012-07-01
Roosevelt	1101 W. Taylor St.	Chicago	60607.0	85743	2012	july	7905	2012-07-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	54344	2012	july	5171	2012-07-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	20988	2012	july	1620	2012-07-01
